host,_time,Speed
D01A2754Y,2024-09-16T13:55:30.000+00:00,0.15
D01A2754Y,2024-09-16T13:55:40.000+00:00,0.67
D01A2754Y,2024-09-16T13:55:50.000+00:00,1.42
D01A2754Y,2024-09-16T13:56:00.000+00:00,0
D01A2754Y,2024-09-16T13:56:10.000+00:00,0.52
D01A2754Y,2024-09-16T13:56:20.000+00:00,0.15
D01A2754Y,2024-09-16T13:56:30.000+00:00,0
D01A2754Y,2024-09-16T13:56:40.000+00:00,1.29
D01A2754Y,2024-09-16T13:56:50.000+00:00,0
D01A2754Y,2024-09-16T13:57:00.000+00:00,0
D01A2754Y,2024-09-16T13:57:10.000+00:00,0
D01A2754Y,2024-09-16T13:57:20.000+00:00,0
D01A2754Y,2024-09-16T13:57:30.000+00:00,0
D01A2754Y,2024-09-16T13:57:40.000+00:00,0.47
D01A2754Y,2024-09-16T13:57:50.000+00:00,0
D01A2754Y,2024-09-16T13:58:00.000+00:00,0
D01A2754Y,2024-09-16T13:58:10.000+00:00,0
D01A2754Y,2024-09-16T13:58:20.000+00:00,0
D01A2754Y,2024-09-16T13:58:30.000+00:00,0
D01A2754Y,2024-09-16T13:58:40.000+00:00,0
D01A2754Y,2024-09-16T13:58:50.000+00:00,0.355
D01A2754Y,2024-09-16T13:59:10.000+00:00,0
D01A2754Y,2024-09-16T13:59:20.000+00:00,0
D01A2754Y,2024-09-16T13:59:30.000+00:00,0
D01A2754Y,2024-09-16T13:59:40.000+00:00,0
D01A2754Y,2024-09-16T13:59:50.000+00:00,0.71
D01A2754Y,2024-09-16T14:00:00.000+00:00,0
D01A2754Y,2024-09-16T14:00:10.000+00:00,0
D01A2754Y,2024-09-16T14:00:20.000+00:00,0
D01A2754Y,2024-09-16T14:00:30.000+00:00,0
D01A2754Y,2024-09-16T14:00:40.000+00:00,0
D01A2754Y,2024-09-16T14:00:50.000+00:00,0
D01A2754Y,2024-09-16T14:01:00.000+00:00,0
D01A2754Y,2024-09-16T14:01:10.000+00:00,0
D01A2754Y,2024-09-16T14:01:20.000+00:00,0
D01A2754Y,2024-09-16T14:01:30.000+00:00,0.22
D01A2754Y,2024-09-16T14:01:40.000+00:00,0
D01A2754Y,2024-09-16T14:01:50.000+00:00,1.1
D01A2754Y,2024-09-16T14:02:00.000+00:00,0
D01A2754Y,2024-09-16T14:02:10.000+00:00,0
D01A2754Y,2024-09-16T14:02:20.000+00:00,0
D01A2754Y,2024-09-16T14:02:30.000+00:00,0
D01A2754Y,2024-09-16T14:02:40.000+00:00,0
D01A2754Y,2024-09-16T14:02:50.000+00:00,0.25
D01A2754Y,2024-09-16T14:03:00.000+00:00,0.7
D01A2754Y,2024-09-16T14:03:10.000+00:00,1.2
D01A2754Y,2024-09-16T14:03:20.000+00:00,0.27
D01A2754Y,2024-09-16T14:03:30.000+00:00,1.1
D01A2754Y,2024-09-16T14:03:40.000+00:00,0
D01A2754Y,2024-09-16T14:03:50.000+00:00,0
D01A2754Y,2024-09-16T14:04:00.000+00:00,0.28
D01A2754Y,2024-09-16T14:04:10.000+00:00,0.73
D01A2754Y,2024-09-16T14:04:20.000+00:00,0
D01A2754Y,2024-09-16T14:04:30.000+00:00,0
D01A2754Y,2024-09-16T14:04:40.000+00:00,0
D01A2754Y,2024-09-16T14:04:50.000+00:00,0
D01A2754Y,2024-09-16T14:05:00.000+00:00,0
D01A2754Y,2024-09-16T14:05:10.000+00:00,0
D01A2754Y,2024-09-16T14:05:20.000+00:00,1.04
D01A2754Y,2024-09-16T14:05:30.000+00:00,0
D01A2754Y,2024-09-16T14:05:40.000+00:00,0
D01A2754Y,2024-09-16T14:05:50.000+00:00,1.17
D01A2754Y,2024-09-16T14:06:00.000+00:00,0.36
D01A2754Y,2024-09-16T14:06:10.000+00:00,0
D01A2754Y,2024-09-16T14:06:20.000+00:00,0
D01A2754Y,2024-09-16T14:06:30.000+00:00,0
D01A2754Y,2024-09-16T14:06:40.000+00:00,0
D01A2754Y,2024-09-16T14:06:50.000+00:00,0
D01A2754Y,2024-09-16T14:07:00.000+00:00,0
D01A2754Y,2024-09-16T14:07:10.000+00:00,0
D01A2754Y,2024-09-16T14:07:20.000+00:00,0
D01A2754Y,2024-09-16T14:07:30.000+00:00,0
D01A2754Y,2024-09-16T14:07:40.000+00:00,0
D01A2754Y,2024-09-16T14:07:50.000+00:00,0
D01A2754Y,2024-09-16T14:08:00.000+00:00,0
D01A2754Y,2024-09-16T14:08:10.000+00:00,0
D01A2754Y,2024-09-16T14:08:20.000+00:00,0
D01A2754Y,2024-09-16T14:08:30.000+00:00,0
D01A2754Y,2024-09-16T14:08:40.000+00:00,0
D01A2754Y,2024-09-16T14:08:50.000+00:00,0
D01A2754Y,2024-09-16T14:09:00.000+00:00,0
D01A2754Y,2024-09-16T14:09:10.000+00:00,0
D01A2754Y,2024-09-16T14:09:20.000+00:00,0
D01A2754Y,2024-09-16T14:09:30.000+00:00,0
D01A2754Y,2024-09-16T14:09:50.000+00:00,0
D01A2754Y,2024-09-16T14:10:00.000+00:00,0
D01A2754Y,2024-09-16T14:10:10.000+00:00,0
D01A2754Y,2024-09-16T14:10:20.000+00:00,0
D01A2754Y,2024-09-16T14:10:30.000+00:00,0
D01A2754Y,2024-09-16T14:10:40.000+00:00,0
D01A2754Y,2024-09-16T14:10:50.000+00:00,0
D01A2754Y,2024-09-16T14:11:00.000+00:00,0
D01A2754Y,2024-09-16T14:11:10.000+00:00,0
D01A2754Y,2024-09-16T14:11:20.000+00:00,0
D01A2754Y,2024-09-16T14:11:30.000+00:00,0.62
D01A2754Y,2024-09-16T14:11:40.000+00:00,0.25
D01A2754Y,2024-09-16T14:11:50.000+00:00,1.135
D01A2754Y,2024-09-16T14:12:00.000+00:00,0
D01A2754Y,2024-09-16T14:20:20.000+00:00,0
D01A2754Y,2024-09-16T14:20:40.000+00:00,0
D01A2754Y,2024-09-16T14:20:50.000+00:00,0
D01A2754Y,2024-09-16T14:21:00.000+00:00,0.73
D01A2754Y,2024-09-16T14:21:10.000+00:00,0
D01A2754Y,2024-09-16T14:21:20.000+00:00,0
D01A2754Y,2024-09-16T14:21:30.000+00:00,0
D01A2754Y,2024-09-16T14:21:40.000+00:00,0
D01A2754Y,2024-09-16T14:21:50.000+00:00,0
D01A2754Y,2024-09-16T14:22:00.000+00:00,0.49
D01A2754Y,2024-09-16T14:22:10.000+00:00,0
D01A2754Y,2024-09-16T14:22:20.000+00:00,0
D01A2754Y,2024-09-16T14:22:30.000+00:00,0.08
D01A2754Y,2024-09-16T14:22:50.000+00:00,0
D01A2754Y,2024-09-16T14:23:00.000+00:00,0
D01A2754Y,2024-09-16T14:23:10.000+00:00,0
D01A2754Y,2024-09-16T14:23:20.000+00:00,1.21
D01A2754Y,2024-09-16T14:23:40.000+00:00,0
D01A2754Y,2024-09-16T14:24:00.000+00:00,0
D01A2754Y,2024-09-16T14:24:10.000+00:00,0
D01A2754Y,2024-09-16T14:24:30.000+00:00,0
D01A2754Y,2024-09-16T14:24:40.000+00:00,0
D01A2754Y,2024-09-16T14:24:50.000+00:00,0
D01A2754Y,2024-09-16T14:25:00.000+00:00,0
D01A2754Y,2024-09-16T14:25:10.000+00:00,0
D01A2754Y,2024-09-16T14:25:30.000+00:00,0.7
D01A2754Y,2024-09-16T14:25:40.000+00:00,0
D01A2754Y,2024-09-16T14:25:50.000+00:00,0
D01A2754Y,2024-09-16T14:26:10.000+00:00,0
D01A2754Y,2024-09-16T14:26:20.000+00:00,0
D01A2754Y,2024-09-16T14:26:40.000+00:00,0
D01A2754Y,2024-09-16T14:27:00.000+00:00,0
D01A2754Y,2024-09-16T14:27:10.000+00:00,1.04
D01A2754Y,2024-09-16T14:27:20.000+00:00,0.665
D01A2754Y,2024-09-16T14:27:30.000+00:00,0
D01A2754Y,2024-09-16T14:27:40.000+00:00,0
D01A2754Y,2024-09-16T14:28:00.000+00:00,0.16
D01A2754Y,2024-09-16T14:28:10.000+00:00,0.38
D01A2754Y,2024-09-16T14:28:30.000+00:00,0
D01A2754Y,2024-09-16T14:28:40.000+00:00,0.825
D01A2754Y,2024-09-16T14:29:00.000+00:00,1.32
D01A2754Y,2024-09-16T14:29:10.000+00:00,0.33
D01A2754Y,2024-09-16T14:29:20.000+00:00,0.48
D01A2754Y,2024-09-16T14:31:50.000+00:00,0
D01A2754Y,2024-09-16T14:32:00.000+00:00,0
D01A2754Y,2024-09-16T14:32:10.000+00:00,0
D01A2754Y,2024-09-16T14:32:20.000+00:00,0
D01A2754Y,2024-09-16T14:32:30.000+00:00,0
D01A2754Y,2024-09-16T14:32:40.000+00:00,0
D01A2754Y,2024-09-16T14:32:50.000+00:00,0
D01A2754Y,2024-09-16T14:33:00.000+00:00,0
D01A2754Y,2024-09-16T14:33:10.000+00:00,0
D01A2754Y,2024-09-16T14:33:20.000+00:00,0
D01A2754Y,2024-09-16T14:33:40.000+00:00,0
D01A2754Y,2024-09-16T14:33:50.000+00:00,0
D01A2754Y,2024-09-16T14:34:00.000+00:00,0
D01A2754Y,2024-09-16T14:34:20.000+00:00,0
D01A2754Y,2024-09-16T14:34:30.000+00:00,0
D01A2754Y,2024-09-16T14:34:40.000+00:00,0
D01A2754Y,2024-09-16T14:35:00.000+00:00,0
D01A2754Y,2024-09-16T14:35:10.000+00:00,0
D01A2754Y,2024-09-16T14:35:20.000+00:00,0
D01A2754Y,2024-09-16T14:35:30.000+00:00,0
D01A2754Y,2024-09-16T14:35:40.000+00:00,0.73
D01A2754Y,2024-09-16T14:35:50.000+00:00,0
D01A2754Y,2024-09-16T14:36:00.000+00:00,0
D01A2754Y,2024-09-16T14:36:10.000+00:00,0
D01A2754Y,2024-09-16T14:36:30.000+00:00,0.61
D01A2754Y,2024-09-16T14:36:40.000+00:00,2.73
D01A2754Y,2024-09-16T14:52:30.000+00:00,3.48
D01A2754Y,2024-09-16T14:52:40.000+00:00,4.71
D01A2754Y,2024-09-16T15:09:10.000+00:00,0
D01A2754Y,2024-09-16T15:40:40.000+00:00,0
D01A2754Y,2024-09-16T15:47:10.000+00:00,0.44
D01A2754Y,2024-09-16T15:47:20.000+00:00,1.04
D01A2754Y,2024-09-16T15:47:30.000+00:00,0
D01A2754Y,2024-09-16T15:47:40.000+00:00,0.23
D01A2754Y,2024-09-16T15:47:50.000+00:00,0
D01A2754Y,2024-09-16T15:48:00.000+00:00,2.85
D01A2754Y,2024-09-16T15:48:10.000+00:00,0.83
D01A2754Y,2024-09-16T15:48:20.000+00:00,1.85
D01A2754Y,2024-09-16T15:48:30.000+00:00,4.71
D01A2754Y,2024-09-16T15:48:40.000+00:00,8.74
D01A2754Y,2024-09-16T15:48:50.000+00:00,5.64
D01A2754Y,2024-09-16T15:49:00.000+00:00,4.87
D01A2754Y,2024-09-16T15:49:10.000+00:00,6.23
D01A2754Y,2024-09-16T15:49:20.000+00:00,0.94
D01A2754Y,2024-09-16T15:49:30.000+00:00,0.69
D01A2754Y,2024-09-16T15:49:40.000+00:00,0.35
D01A2754Y,2024-09-16T15:49:50.000+00:00,0.86
D01A2754Y,2024-09-16T15:50:00.000+00:00,0.19
D01A2754Y,2024-09-16T15:50:10.000+00:00,2.81
D01A2754Y,2024-09-16T15:50:20.000+00:00,8.77
D01A2754Y,2024-09-16T15:50:30.000+00:00,8.32
D01A2754Y,2024-09-16T15:50:40.000+00:00,7.12
D01A2754Y,2024-09-16T15:50:50.000+00:00,8.08
D01A2754Y,2024-09-16T15:51:00.000+00:00,5.62
D01A2754Y,2024-09-16T15:51:10.000+00:00,2.16
D01A2754Y,2024-09-16T15:51:20.000+00:00,0
D01A2754Y,2024-09-16T15:51:30.000+00:00,0
D01A2754Y,2024-09-16T15:56:50.000+00:00,0
D01A2754Y,2024-09-16T16:28:50.000+00:00,12.39
D01A2754Y,2024-09-16T16:45:00.000+00:00,11.76
D01A2754Y,2024-09-16T16:45:10.000+00:00,0
D01A2754Y,2024-09-16T16:58:20.000+00:00,0.21
D01A2754Y,2024-09-16T16:58:30.000+00:00,0.33
D01A2754Y,2024-09-16T16:58:40.000+00:00,0.71
D01A2754Y,2024-09-16T16:58:50.000+00:00,1.18
D01A2754Y,2024-09-16T16:59:00.000+00:00,0
D01A2754Y,2024-09-16T16:59:10.000+00:00,0.37
D01A2754Y,2024-09-16T16:59:20.000+00:00,0
D01A2754Y,2024-09-16T16:59:30.000+00:00,0.82
D01A2754Y,2024-09-16T16:59:40.000+00:00,0.36
D01A2754Y,2024-09-16T16:59:50.000+00:00,0
D01A2754Y,2024-09-16T17:00:00.000+00:00,0
D01A2754Y,2024-09-16T17:00:10.000+00:00,0.33
D01A2754Y,2024-09-16T17:00:20.000+00:00,0
D01A2754Y,2024-09-16T17:00:30.000+00:00,0.63
D01A2754Y,2024-09-16T17:00:40.000+00:00,0
D01A2754Y,2024-09-16T17:00:50.000+00:00,0
D01A2754Y,2024-09-16T17:01:00.000+00:00,0.66
D01A2754Y,2024-09-16T17:01:10.000+00:00,0.49
D01A2754Y,2024-09-16T17:01:20.000+00:00,0
D01A2754Y,2024-09-16T17:01:30.000+00:00,0
D01A2754Y,2024-09-16T17:01:40.000+00:00,0
D01A2754Y,2024-09-16T17:01:50.000+00:00,0.3
D01A2754Y,2024-09-16T17:02:00.000+00:00,0
D01A2754Y,2024-09-16T17:02:10.000+00:00,0.79
D01A2754Y,2024-09-16T17:02:20.000+00:00,0.16
D01A2754Y,2024-09-16T17:02:30.000+00:00,0
D01A2754Y,2024-09-16T17:02:40.000+00:00,0.7
D01A2754Y,2024-09-16T17:02:50.000+00:00,0.22
D01A2754Y,2024-09-16T17:03:00.000+00:00,0.17
D01A2754Y,2024-09-16T17:03:10.000+00:00,0
D01A2754Y,2024-09-16T17:03:20.000+00:00,0
D01A2754Y,2024-09-16T17:03:30.000+00:00,0.38
D01A2754Y,2024-09-16T17:03:40.000+00:00,0.32
D01A2754Y,2024-09-16T17:03:50.000+00:00,0
D01A2754Y,2024-09-16T17:04:00.000+00:00,0.7
D01A2754Y,2024-09-16T17:04:10.000+00:00,0.24
D01A2754Y,2024-09-16T17:04:20.000+00:00,0.08
D01A2754Y,2024-09-16T17:04:30.000+00:00,0.43
D01A2754Y,2024-09-16T17:20:30.000+00:00,9.37
D01A2754Y,2024-09-16T17:36:30.000+00:00,0
D01A2754Y,2024-09-16T18:08:40.000+00:00,8.9
D01A2754Y,2024-09-16T18:08:50.000+00:00,11.04
D01A2754Y,2024-09-16T18:24:50.000+00:00,0.24
D01A2754Y,2024-09-16T18:40:50.000+00:00,9.64
D01A2754Y,2024-09-16T18:42:40.000+00:00,1.04
D01A2754Y,2024-09-16T18:42:50.000+00:00,0.53
D01A2754Y,2024-09-16T18:43:10.000+00:00,1.8
D01A2754Y,2024-09-16T18:43:20.000+00:00,0
D01A2754Y,2024-09-16T18:43:30.000+00:00,0.845
D01A2754Y,2024-09-16T18:43:40.000+00:00,0.53
D01A2754Y,2024-09-16T18:43:50.000+00:00,1.89
D01A2754Y,2024-09-16T18:44:00.000+00:00,0.45
D01A2754Y,2024-09-16T18:44:10.000+00:00,0.19
D01A2754Y,2024-09-16T18:44:20.000+00:00,0.67
D01A2754Y,2024-09-16T18:44:30.000+00:00,0
D01A2754Y,2024-09-16T18:44:40.000+00:00,1.37
D01A2754Y,2024-09-16T18:44:50.000+00:00,0.22
D01A2754Y,2024-09-16T18:45:00.000+00:00,0.19
D01A2754Y,2024-09-16T18:45:10.000+00:00,0.97
D01A2754Y,2024-09-16T18:45:30.000+00:00,0.54
D01A2754Y,2024-09-16T18:45:40.000+00:00,0.205
D01A2754Y,2024-09-16T18:46:00.000+00:00,0.52
D01A2754Y,2024-09-16T18:46:10.000+00:00,0.895
D01A2754Y,2024-09-16T18:46:20.000+00:00,1.43
D01A2754Y,2024-09-16T18:46:40.000+00:00,0.53
D01A2754Y,2024-09-16T18:46:50.000+00:00,0.6
D01A2754Y,2024-09-16T18:47:00.000+00:00,0.225
D01A2754Y,2024-09-16T18:47:10.000+00:00,1.69
D01A2754Y,2024-09-16T18:47:20.000+00:00,0.33
D01A2754Y,2024-09-16T18:47:30.000+00:00,0.36
D01A2754Y,2024-09-16T18:47:50.000+00:00,0.31
D01A2754Y,2024-09-16T18:48:00.000+00:00,0.17
D01A2754Y,2024-09-16T18:48:20.000+00:00,0.26
D01A2754Y,2024-09-16T18:48:30.000+00:00,0.97
D01A2754Y,2024-09-16T18:48:40.000+00:00,0.62
D01A2754Y,2024-09-16T18:48:50.000+00:00,0.44
D01A2754Y,2024-09-16T18:49:10.000+00:00,1.14
D01A2754Y,2024-09-16T18:49:30.000+00:00,0.21
D01A2754Y,2024-09-16T18:49:40.000+00:00,0.24
D01A2754Y,2024-09-16T18:49:50.000+00:00,0.6
D01A2754Y,2024-09-16T18:50:10.000+00:00,0
D01A2754Y,2024-09-16T18:50:20.000+00:00,0.42
D01A2754Y,2024-09-16T18:50:30.000+00:00,1.11
D01A2754Y,2024-09-16T18:50:40.000+00:00,0.5
D01A2754Y,2024-09-16T18:51:00.000+00:00,0.23
D01A2754Y,2024-09-16T18:51:20.000+00:00,0.13
D01A2754Y,2024-09-16T18:51:40.000+00:00,0.255
D01A2754Y,2024-09-16T18:51:50.000+00:00,0.89
D01A2754Y,2024-09-16T18:52:10.000+00:00,0
D01A2754Y,2024-09-16T18:52:20.000+00:00,0.25
D01A2754Y,2024-09-16T18:52:30.000+00:00,0
D01A2754Y,2024-09-16T18:52:40.000+00:00,0.125
D01A2754Y,2024-09-16T18:52:50.000+00:00,0.61
D01A2754Y,2024-09-16T18:53:10.000+00:00,0.265
D01A2754Y,2024-09-16T18:53:20.000+00:00,0.94
D01A2754Y,2024-09-16T18:53:30.000+00:00,0.68
D01A2754Y,2024-09-16T18:53:40.000+00:00,0.32
D01A2754Y,2024-09-16T18:53:50.000+00:00,0.48
D01A2754Y,2024-09-16T18:57:00.000+00:00,7.83
D01A2754Y,2024-09-16T19:08:40.000+00:00,0.88
D01A2754Y,2024-09-16T19:08:50.000+00:00,0.68
D01A2754Y,2024-09-16T19:09:00.000+00:00,0.19
D01A2754Y,2024-09-16T19:09:10.000+00:00,0.44
D01A2754Y,2024-09-16T19:09:20.000+00:00,1.19
D01A2754Y,2024-09-16T19:09:30.000+00:00,0.94
D01A2754Y,2024-09-16T19:09:40.000+00:00,0.51
D01A2754Y,2024-09-16T19:09:50.000+00:00,0.6
D01A2754Y,2024-09-16T19:10:00.000+00:00,0.32
D01A2754Y,2024-09-16T19:10:10.000+00:00,0.84
D01A2754Y,2024-09-16T19:10:20.000+00:00,0.64
D01A2754Y,2024-09-16T19:10:30.000+00:00,0
D01A2754Y,2024-09-16T19:10:40.000+00:00,0.43
D01A2754Y,2024-09-16T19:10:50.000+00:00,0
D01A2754Y,2024-09-16T19:11:00.000+00:00,1
D01A2754Y,2024-09-16T19:11:10.000+00:00,0.96
D01A2754Y,2024-09-16T19:11:20.000+00:00,0.59
D01A2754Y,2024-09-16T19:11:30.000+00:00,0.89
D01A2754Y,2024-09-16T19:11:40.000+00:00,0.88
D01A2754Y,2024-09-16T19:11:50.000+00:00,0.64
D01A2754Y,2024-09-16T19:12:00.000+00:00,0.58
D01A2754Y,2024-09-16T19:12:10.000+00:00,0
D01A2754Y,2024-09-16T19:12:20.000+00:00,0.36
D01A2754Y,2024-09-16T19:12:30.000+00:00,0
D01A2754Y,2024-09-16T19:12:40.000+00:00,0.57
D01A2754Y,2024-09-16T19:12:50.000+00:00,0.29
D01A2754Y,2024-09-16T19:13:00.000+00:00,0.59
D01A2754Y,2024-09-16T19:13:10.000+00:00,0.29
D01A2754Y,2024-09-16T19:13:20.000+00:00,0.15
D01A2754Y,2024-09-16T19:13:30.000+00:00,0
D01A2754Y,2024-09-16T19:13:40.000+00:00,0.4
D01A2754Y,2024-09-16T19:13:50.000+00:00,0.62
D01A2754Y,2024-09-16T19:14:00.000+00:00,0.29
D01A2754Y,2024-09-16T19:14:10.000+00:00,1.28
D01A2754Y,2024-09-16T19:14:20.000+00:00,0
D01A2754Y,2024-09-16T19:14:30.000+00:00,1.29
D01A2754Y,2024-09-16T19:14:40.000+00:00,0.32
D01A2754Y,2024-09-16T19:14:50.000+00:00,0
D01A2754Y,2024-09-16T19:15:00.000+00:00,0.58
D01A2754Y,2024-09-16T19:31:00.000+00:00,0
D01A2754Y,2024-09-16T19:31:20.000+00:00,0.715
D01A2754Y,2024-09-16T19:31:40.000+00:00,0.33
D01A2754Y,2024-09-16T19:31:50.000+00:00,1.21
D01A2754Y,2024-09-16T19:32:00.000+00:00,0.85
D01A2754Y,2024-09-16T19:32:20.000+00:00,0.495
D01A2754Y,2024-09-16T19:32:30.000+00:00,1.19
D01A2754Y,2024-09-16T19:32:50.000+00:00,0
D01A2754Y,2024-09-16T19:33:00.000+00:00,0
D01A2754Y,2024-09-16T19:33:10.000+00:00,0.22
D01A2754Y,2024-09-16T19:33:20.000+00:00,1.16
D01A2754Y,2024-09-16T19:33:30.000+00:00,0
D01A2754Y,2024-09-16T19:33:40.000+00:00,0.38
D01A2754Y,2024-09-16T19:33:50.000+00:00,0.87
D01A2754Y,2024-09-16T19:34:00.000+00:00,0.44
D01A2754Y,2024-09-16T19:34:10.000+00:00,0.94
D01A2754Y,2024-09-16T19:34:20.000+00:00,1.27
D01A2754Y,2024-09-16T19:34:30.000+00:00,0.34
D01A2754Y,2024-09-16T19:34:50.000+00:00,1.145
D01A2754Y,2024-09-16T19:35:10.000+00:00,1.18
D01A2754Y,2024-09-16T19:35:20.000+00:00,0.72
D01A2754Y,2024-09-16T19:35:40.000+00:00,1.43
D01A2754Y,2024-09-16T19:35:50.000+00:00,0.44
D01A2754Y,2024-09-16T19:36:10.000+00:00,0.38
D01A2754Y,2024-09-16T19:36:20.000+00:00,0
D01A2754Y,2024-09-16T19:36:30.000+00:00,0
D01A2754Y,2024-09-16T19:36:40.000+00:00,0
D01A2754Y,2024-09-16T19:36:50.000+00:00,1.16
D01A2754Y,2024-09-16T19:37:10.000+00:00,0
D01A2754Y,2024-09-16T19:37:20.000+00:00,0
D01A2754Y,2024-09-16T19:37:30.000+00:00,0
D01A2754Y,2024-09-16T19:37:40.000+00:00,0
D01A2754Y,2024-09-16T19:37:50.000+00:00,0
D01A2754Y,2024-09-16T19:38:00.000+00:00,0.365
D01A2754Y,2024-09-16T19:38:10.000+00:00,1.11
D01A2754Y,2024-09-16T19:38:20.000+00:00,1.53
D01A2754Y,2024-09-16T19:38:30.000+00:00,1.81
D01A2754Y,2024-09-16T19:38:40.000+00:00,1.23
D01A2754Y,2024-09-16T19:38:50.000+00:00,1.42
D01A2754Y,2024-09-16T19:39:00.000+00:00,1.39
D01A2754Y,2024-09-16T19:39:10.000+00:00,1.36
D01A2754Y,2024-09-16T19:39:20.000+00:00,1.19
D01A2754Y,2024-09-16T19:39:30.000+00:00,0
D01A2754Y,2024-09-16T19:39:40.000+00:00,0
D01A2754Y,2024-09-16T19:39:50.000+00:00,0
D01A2754Y,2024-09-16T19:40:00.000+00:00,0
D01A2754Y,2024-09-16T19:40:10.000+00:00,0
D01A2754Y,2024-09-16T19:40:20.000+00:00,0
D01A2754Y,2024-09-16T19:40:30.000+00:00,0
D01A2754Y,2024-09-16T19:40:40.000+00:00,0.86
D01A2754Y,2024-09-16T19:40:50.000+00:00,0
D01A2754Y,2024-09-16T19:41:00.000+00:00,0
D01A2754Y,2024-09-16T19:41:10.000+00:00,0
D01A2754Y,2024-09-16T19:41:20.000+00:00,1.2
D01A2754Y,2024-09-16T19:41:30.000+00:00,0
D01A2754Y,2024-09-16T19:41:40.000+00:00,0
D01A2754Y,2024-09-16T19:41:50.000+00:00,0
D01A2754Y,2024-09-16T19:42:00.000+00:00,0
D01A2754Y,2024-09-16T19:42:10.000+00:00,0
D01A2754Y,2024-09-16T19:42:20.000+00:00,0
D01A2754Y,2024-09-16T19:42:30.000+00:00,0
D01A2754Y,2024-09-16T19:42:40.000+00:00,0
D01A2754Y,2024-09-16T19:42:50.000+00:00,0
D01A2754Y,2024-09-16T19:43:00.000+00:00,0
D01A2754Y,2024-09-16T19:43:10.000+00:00,0
D01A2754Y,2024-09-16T19:43:20.000+00:00,0
D01A2754Y,2024-09-16T19:43:30.000+00:00,0
D01A2754Y,2024-09-16T19:43:40.000+00:00,0
D01A2754Y,2024-09-16T19:43:50.000+00:00,0
D01A2754Y,2024-09-16T19:44:00.000+00:00,0
D01A2754Y,2024-09-16T19:44:10.000+00:00,0
D01A2754Y,2024-09-16T19:44:20.000+00:00,0
D01A2754Y,2024-09-16T19:44:30.000+00:00,0
D01A2754Y,2024-09-16T19:44:40.000+00:00,0
D01A2754Y,2024-09-16T19:44:50.000+00:00,0
D01A2754Y,2024-09-16T19:45:00.000+00:00,0
D01A2754Y,2024-09-16T19:45:10.000+00:00,0
D01A2754Y,2024-09-16T19:45:20.000+00:00,0
D01A2754Y,2024-09-16T19:45:30.000+00:00,0
D01A2754Y,2024-09-16T19:45:40.000+00:00,0
D01A2754Y,2024-09-16T19:45:50.000+00:00,0
D01A2754Y,2024-09-16T19:46:00.000+00:00,0
D01A2754Y,2024-09-16T19:46:10.000+00:00,0
D01A2754Y,2024-09-16T19:46:20.000+00:00,0
D01A2754Y,2024-09-16T19:46:30.000+00:00,0
D01A2754Y,2024-09-16T19:46:40.000+00:00,0
D01A2754Y,2024-09-16T19:46:50.000+00:00,0
D01A2754Y,2024-09-16T19:47:00.000+00:00,0
D01A2754Y,2024-09-16T19:47:10.000+00:00,0
D01A2754Y,2024-09-16T19:47:20.000+00:00,0
D01A2754Y,2024-09-16T19:47:30.000+00:00,0
D01A2754Y,2024-09-16T19:47:40.000+00:00,0.5
D01A2754Y,2024-09-16T19:47:50.000+00:00,0
D01A2754Y,2024-09-16T19:48:00.000+00:00,0
D01A2754Y,2024-09-16T19:48:10.000+00:00,0
D01A2754Y,2024-09-16T19:48:20.000+00:00,0.26
D01A2754Y,2024-09-16T19:48:30.000+00:00,0
D01A2754Y,2024-09-16T19:48:40.000+00:00,0
D01A2754Y,2024-09-16T19:48:50.000+00:00,0
D01A2754Y,2024-09-16T19:49:00.000+00:00,0
D01A2754Y,2024-09-16T19:49:10.000+00:00,0
D01A2754Y,2024-09-16T19:49:20.000+00:00,0
D01A2754Y,2024-09-16T19:49:30.000+00:00,0
D01A2754Y,2024-09-16T19:49:40.000+00:00,0
D01A2754Y,2024-09-16T19:49:50.000+00:00,0
D01A2754Y,2024-09-16T19:50:00.000+00:00,0
D01A2754Y,2024-09-16T19:50:10.000+00:00,0
D01A2754Y,2024-09-16T19:50:20.000+00:00,0
D01A2754Y,2024-09-16T19:50:30.000+00:00,0
D01A2754Y,2024-09-16T19:50:40.000+00:00,0
D01A2754Y,2024-09-16T19:50:50.000+00:00,0
D01A2754Y,2024-09-16T19:51:00.000+00:00,0.32
D01A2754Y,2024-09-16T19:51:10.000+00:00,0
D01A2754Y,2024-09-16T19:51:20.000+00:00,0
D01A2754Y,2024-09-16T19:51:30.000+00:00,0
D01A2754Y,2024-09-16T19:51:40.000+00:00,0
D01A2754Y,2024-09-16T19:51:50.000+00:00,0
D01A2754Y,2024-09-16T19:52:00.000+00:00,0
D01A2754Y,2024-09-16T19:52:10.000+00:00,0
D01A2754Y,2024-09-16T19:52:20.000+00:00,1.38
D01A2754Y,2024-09-16T19:52:30.000+00:00,0.64
D01A2754Y,2024-09-16T19:52:40.000+00:00,0
D01A2754Y,2024-09-16T19:52:50.000+00:00,0
D01A2754Y,2024-09-16T19:53:00.000+00:00,0
D01A2754Y,2024-09-16T19:53:10.000+00:00,0
D01A2754Y,2024-09-16T19:53:20.000+00:00,0
D01A2754Y,2024-09-16T19:53:30.000+00:00,0
